id_student,highest_education,age_band,num_of_prev_attempts,studied_credits,average_score,assessment_count,total_clicks,unique_resources,active_days,engagement_score,performance_score,performance_level,engagement_level,average_score_normalized,assessment_count_normalized,total_clicks_normalized,unique_resources_normalized,active_days_normalized,studied_credits_normalized,num_of_prev_attempts_normalized
615246,Lower Than A Level,0-35,0,60,30.0,1,168,17,16,3.7690350165549438,30.0,Low,Low,0.3,0.03571428571428571,0.005871046653852874,0.02936096718480138,0.055944055944055944,0.048,0.0
615249,A Level or Equivalent,0-35,0,180,65.375,8,777,54,47,5.026250868513465,65.375,Medium,Medium,0.65375,0.2857142857142857,0.027153590774069543,0.09326424870466321,0.16433566433566432,0.24,0.0
615259,A Level or Equivalent,0-35,0,120,86.81818181818181,11,666,45,65,5.006604859920905,86.81818181818181,High,Medium,0.8681818181818182,0.39285714285714285,0.023274506377773896,0.07772020725388601,0.22727272727272727,0.144,0.0
615263,A Level or Equivalent,0-35,0,60,78.0,2,64,12,11,3.184711710133116,78.0,Medium,Low,0.78,0.07142857142857142,0.0022365892014677615,0.02072538860103627,0.038461538461538464,0.048,0.0
615266,A Level or Equivalent,0-35,0,120,87.16666666666667,12,4450,138,178,6.3969115492977755,87.16666666666667,High,High,0.8716666666666667,0.42857142857142855,0.1555128429145553,0.23834196891191708,0.6223776223776224,0.144,0.0
615283,No Formal quals,0-35,0,30,57.55555555555556,9,1855,51,70,5.474648644025281,57.55555555555556,Low,Medium,0.5755555555555556,0.32142857142857145,0.06482614013629215,0.08808290155440414,0.24475524475524477,0.0,0.0
615299,A Level or Equivalent,0-35,0,60,85.75,12,5982,189,123,6.4988626486856695,85.75,High,High,0.8575,0.42857142857142855,0.20905119692468985,0.32642487046632124,0.43006993006993005,0.048,0.0
615300,Lower Than A Level,0-35,0,30,76.57142857142857,7,201,29,22,4.084314558237874,76.57142857142857,Medium,Medium,0.7657142857142857,0.25,0.007024287960859689,0.05008635578583765,0.07692307692307693,0.0,0.0
615301,A Level or Equivalent,0-35,0,60,80.25,12,7180,212,158,6.680736481623025,80.25,High,High,0.8025,0.42857142857142855,0.2509173510396645,0.36614853195164077,0.5524475524475524,0.048,0.0
615302,A Level or Equivalent,0-35,0,60,84.25,12,5028,143,176,6.452979484113735,84.25,High,High,0.8425,0.42857142857142855,0.17571203914031103,0.2469775474956822,0.6153846153846154,0.048,0.0
615306,Lower Than A Level,35-55,0,60,71.75,12,4876,160,117,6.352540919119059,71.75,Medium,High,0.7175,0.42857142857142855,0.17040013978682508,0.2763385146804836,0.4090909090909091,0.048,0.0
615319,A Level or Equivalent,0-35,0,60,82.25,4,64,8,7,2.9527547436630712,82.25,High,Low,0.8225,0.14285714285714285,0.0022365892014677615,0.013816925734024179,0.024475524475524476,0.048,0.0
615321,HE Qualification,35-55,0,60,20.0,1,72,8,5,2.9128789904286387,20.0,Low,Low,0.2,0.03571428571428571,0.002516162851651232,0.013816925734024179,0.017482517482517484,0.048,0.0
615327,Lower Than A Level,0-35,0,30,80.0,9,536,45,41,4.784292542235285,80.0,High,Medium,0.8,0.32142857142857145,0.018731434562292502,0.07772020725388601,0.14335664335664336,0.0,0.0
615328,A Level or Equivalent,0-35,0,60,76.66666666666667,6,2001,94,53,5.603619065399511,76.66666666666667,Medium,Medium,0.7666666666666667,0.21428571428571427,0.06992835925214048,0.16234887737478412,0.1853146853146853,0.048,0.0
615340,A Level or Equivalent,0-35,0,60,51.09090909090909,11,1541,89,28,5.296465871744331,51.09090909090909,Low,Medium,0.510909090909091,0.39285714285714285,0.05385287436659095,0.153713298791019,0.0979020979020979,0.048,0.0
615342,A Level or Equivalent,0-35,0,60,59.0,11,1953,93,61,5.63218228323562,59.0,Low,Medium,0.59,0.39285714285714285,0.06825091735103966,0.16062176165803108,0.21328671328671328,0.048,0.0
615356,A Level or Equivalent,0-35,0,60,69.33333333333333,9,2693,106,90,5.914619445081751,69.33333333333333,Medium,High,0.6933333333333332,0.32142857142857145,0.09411147999301066,0.18307426597582038,0.3146853146853147,0.048,0.0
615377,Lower Than A Level,35-55,0,30,79.88888888888889,9,725,49,38,4.907695401397256,79.88888888888889,Medium,Medium,0.7988888888888889,0.32142857142857145,0.025336362047876988,0.0846286701208981,0.13286713286713286,0.0,0.0
615401,A Level or Equivalent,0-35,0,30,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615404,Lower Than A Level,0-35,0,30,74.0,4,225,21,19,3.9942464177826063,74.0,Medium,Medium,0.74,0.14285714285714285,0.0078630089114101,0.03626943005181347,0.06643356643356643,0.0,0.0
615407,HE Qualification,0-35,0,30,0.0,0,36,5,10,2.7012635876656175,0.0,Low,Low,0.0,0.0,0.001258081425825616,0.008635578583765112,0.03496503496503497,0.0,0.0
615425,Lower Than A Level,0-35,0,30,64.375,8,375,28,32,4.430976674791844,64.375,Medium,Medium,0.64375,0.2857142857142857,0.013105014852350166,0.04835924006908463,0.11188811188811189,0.0,0.0
615426,Lower Than A Level,0-35,0,180,92.85714285714286,7,2621,121,75,5.889103381235335,92.85714285714286,High,High,0.9285714285714286,0.25,0.09159531714135943,0.20898100172711573,0.26223776223776224,0.24,0.0
615429,HE Qualification,0-35,0,60,71.4,5,3083,106,122,6.059097050823586,71.4,Medium,High,0.7140000000000001,0.17857142857142858,0.10774069543945483,0.18307426597582038,0.42657342657342656,0.048,0.0
615437,HE Qualification,0-35,0,30,81.8,5,3729,85,133,6.09532153391647,81.8,High,High,0.818,0.17857142857142858,0.13031626769177004,0.14680483592400692,0.46503496503496505,0.0,0.0
615438,Lower Than A Level,0-35,0,60,79.0,1,323,107,18,4.6002684682041295,79.0,Medium,Medium,0.79,0.03571428571428571,0.01128778612615761,0.1848013816925734,0.06293706293706294,0.048,0.0
615439,Lower Than A Level,0-35,0,60,70.5,12,2374,116,126,5.9910093929644015,70.5,Medium,High,0.705,0.42857142857142855,0.08296348069194479,0.2003454231433506,0.4405594405594406,0.048,0.0
615443,A Level or Equivalent,0-35,0,60,85.0,9,325,26,24,4.269172759808442,85.0,High,Medium,0.85,0.32142857142857145,0.011357679538703477,0.044905008635578586,0.08391608391608392,0.048,0.0
615487,Lower Than A Level,0-35,0,90,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.096,0.0
616166,A Level or Equivalent,0-35,0,60,0.0,0,10,5,4,1.9795173236179948,0.0,Low,Low,0.0,0.0,0.00034946706272933774,0.008635578583765112,0.013986013986013986,0.048,0.0
616332,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616333,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616334,Lower Than A Level,0-35,0,90,44.833333333333336,6,688,102,67,5.270367516427187,44.833333333333336,Low,Medium,0.44833333333333336,0.21428571428571427,0.02404333391577844,0.17616580310880828,0.23426573426573427,0.096,0.0
616338,Lower Than A Level,0-35,0,30,73.66666666666667,9,86,11,14,3.344250302728897,73.66666666666667,Medium,Low,0.7366666666666667,0.32142857142857145,0.003005416739472305,0.018998272884283247,0.04895104895104895,0.0,0.0
616342,A Level or Equivalent,0-35,0,120,74.3,10,515,43,52,4.82478717043374,74.3,Medium,Medium,0.743,0.35714285714285715,0.017997553730560896,0.07426597582037997,0.18181818181818182,0.144,0.0
616354,Lower Than A Level,0-35,0,120,46.0,1,50,13,4,2.847278825704538,46.0,Low,Low,0.46,0.03571428571428571,0.0017473353136466887,0.022452504317789293,0.013986013986013986,0.144,0.0
616361,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616377,Lower Than A Level,0-35,0,120,82.0,8,474,40,49,4.753004443253593,82.0,High,Medium,0.82,0.2857142857142857,0.01656473877337061,0.0690846286701209,0.17132867132867133,0.144,0.0
616383,A Level or Equivalent,0-35,0,60,94.91666666666669,12,5343,191,206,6.610556135674538,94.91666666666669,High,High,0.9491666666666668,0.42857142857142855,0.18672025161628517,0.3298791018998273,0.7202797202797203,0.048,0.0
616386,Lower Than A Level,35-55,0,60,66.84615384615384,13,11244,165,231,6.898689093764222,66.84615384615384,Medium,High,0.6684615384615384,0.4642857142857143,0.39294076533286737,0.2849740932642487,0.8076923076923077,0.048,0.0
616388,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616407,Lower Than A Level,35-55,1,60,92.28571428571428,14,2658,86,96,5.866467885644598,92.28571428571428,High,High,0.9228571428571428,0.5,0.09288834527345798,0.14853195164075994,0.3356643356643357,0.048,0.16666666666666666
616414,Lower Than A Level,0-35,0,60,0.0,0,12,5,1,1.7714517379210148,0.0,Low,Low,0.0,0.0,0.00041936047527520534,0.008635578583765112,0.0034965034965034965,0.048,0.0
616428,HE Qualification,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616439,A Level or Equivalent,0-35,1,60,48.0,12,2561,93,79,5.8170138180658375,48.0,Low,High,0.48,0.42857142857142855,0.0894985147649834,0.16062176165803108,0.2762237762237762,0.048,0.16666666666666666
616453,Lower Than A Level,0-35,0,60,87.0,3,598,68,19,4.727056272691555,87.0,High,Medium,0.87,0.10714285714285714,0.0208981303512144,0.11744386873920552,0.06643356643356643,0.048,0.0
616457,A Level or Equivalent,0-35,0,30,90.125,8,304,20,23,4.154897591064375,90.125,High,Medium,0.90125,0.2857142857142857,0.010623798706971868,0.03454231433506045,0.08041958041958042,0.0,0.0
616464,A Level or Equivalent,0-35,0,60,79.0,1,56,12,6,2.970478359088875,79.0,Medium,Low,0.79,0.03571428571428571,0.0019570155512842915,0.02072538860103627,0.02097902097902098,0.048,0.0
616502,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616511,A Level or Equivalent,35-55,0,60,88.33333333333333,9,1268,38,63,5.205127205932551,88.33333333333333,High,Medium,0.8833333333333333,0.32142857142857145,0.04431242355408003,0.06563039723661486,0.2202797202797203,0.048,0.0
616512,Lower Than A Level,0-35,0,30,86.625,8,1094,49,59,5.201314127195315,86.625,High,Medium,0.86625,0.2857142857142857,0.03823169666258955,0.0846286701208981,0.2062937062937063,0.0,0.0
616517,A Level or Equivalent,0-35,1,120,89.5,12,4126,164,126,6.315162180008785,89.5,High,High,0.895,0.42857142857142855,0.14419011008212476,0.28324697754749567,0.4405594405594406,0.144,0.16666666666666666
616526,A Level or Equivalent,0-35,0,60,71.0,6,394,23,38,4.444038948903726,71.0,Medium,Medium,0.71,0.21428571428571427,0.013769002271535907,0.039723661485319514,0.13286713286713286,0.048,0.0
616536,Lower Than A Level,0-35,0,120,59.81818181818182,11,233,32,20,4.144437445900052,59.81818181818182,Low,Medium,0.5981818181818181,0.39285714285714285,0.00814258256159357,0.055267702936096716,0.06993006993006994,0.144,0.0
616542,A Level or Equivalent,0-35,0,70,65.0,7,682,43,81,5.06787060818307,65.0,Medium,Medium,0.65,0.25,0.023833653678140835,0.07426597582037997,0.28321678321678323,0.064,0.0
616557,HE Qualification,35-55,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616595,HE Qualification,35-55,0,30,80.88888888888889,9,1738,56,88,5.5439324970117205,80.88888888888889,High,Medium,0.8088888888888889,0.32142857142857145,0.0607373755023589,0.09671848013816926,0.3076923076923077,0.0,0.0
616613,Lower Than A Level,0-35,0,60,70.0,1,764,59,35,4.959309383734078,70.0,Medium,Medium,0.7,0.03571428571428571,0.026699283592521404,0.10189982728842832,0.12237762237762238,0.048,0.0
616629,A Level or Equivalent,35-55,0,30,73.77777777777777,9,1390,64,66,5.408835243555358,73.77777777777777,Medium,Medium,0.7377777777777778,0.32142857142857145,0.04857592171937795,0.11053540587219343,0.23076923076923078,0.0,0.0
616646,A Level or Equivalent,0-35,0,120,70.0,15,2963,121,94,6.00508737546653,70.0,Medium,High,0.7,0.5357142857142857,0.10354709068670277,0.20898100172711573,0.32867132867132864,0.144,0.0
616658,Lower Than A Level,0-35,0,70,82.9375,16,3917,216,228,6.553420446530204,82.9375,High,High,0.829375,0.5714285714285714,0.1368862484710816,0.37305699481865284,0.7972027972027972,0.064,0.0
616660,HE Qualification,35-55,0,60,64.2,5,2523,98,99,5.893527100301245,64.2,Medium,High,0.642,0.17857142857142858,0.08817053992661192,0.1692573402417962,0.34615384615384615,0.048,0.0
616670,A Level or Equivalent,0-35,0,60,86.7,10,2962,44,126,5.7928378918981,86.7,High,High,0.867,0.35714285714285715,0.10351214398042985,0.07599309153713299,0.4405594405594406,0.048,0.0
616672,Lower Than A Level,55<=,0,90,85.77777777777777,9,2874,47,200,5.937874956982671,85.77777777777777,High,High,0.8577777777777778,0.32142857142857145,0.10043683382841168,0.08117443868739206,0.6993006993006993,0.096,0.0
616684,Lower Than A Level,0-35,0,60,0.0,0,93,19,6,3.2998106396907927,0.0,Low,Low,0.0,0.0,0.003250043683382841,0.03281519861830743,0.02097902097902098,0.048,0.0
616688,A Level or Equivalent,0-35,0,90,89.16666666666667,12,2949,111,119,6.047621363956688,89.16666666666667,High,High,0.8916666666666667,0.42857142857142855,0.10305783679888171,0.19170984455958548,0.4160839160839161,0.096,0.0
616700,Lower Than A Level,35-55,0,30,92.0,2,1198,34,45,5.050894099404559,92.0,High,Medium,0.92,0.07142857142857142,0.041866154114974664,0.05872193436960276,0.15734265734265734,0.0,0.0
616704,Lower Than A Level,35-55,0,30,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616706,A Level or Equivalent,0-35,0,30,91.55555555555556,9,1421,51,79,5.403908950121867,91.55555555555556,High,Medium,0.9155555555555556,0.32142857142857145,0.049659269613838895,0.08808290155440414,0.2762237762237762,0.0,0.0
616708,A Level or Equivalent,0-35,0,30,96.0,1,506,19,17,4.25723561087152,96.0,High,Medium,0.96,0.03571428571428571,0.01768303337410449,0.03281519861830743,0.05944055944055944,0.0,0.0
616727,A Level or Equivalent,0-35,0,30,88.44444444444444,9,483,34,43,4.674695271308956,88.44444444444444,High,Medium,0.8844444444444445,0.32142857142857145,0.016879259129827014,0.05872193436960276,0.15034965034965034,0.0,0.0
616728,Lower Than A Level,0-35,0,30,64.0,2,59,10,10,3.0764749885678624,64.0,Medium,Low,0.64,0.07142857142857142,0.002061855670103093,0.017271157167530225,0.03496503496503497,0.0,0.0
616735,A Level or Equivalent,35-55,0,120,86.45454545454545,11,582,43,63,4.9301966897235765,86.45454545454545,High,Medium,0.8645454545454545,0.39285714285714285,0.020338983050847456,0.07426597582037997,0.2202797202797203,0.144,0.0
616739,Lower Than A Level,0-35,0,60,72.0,11,252,19,21,4.0393882135647,72.0,Medium,Medium,0.72,0.39285714285714285,0.008806569980779312,0.03281519861830743,0.07342657342657342,0.048,0.0
616742,Lower Than A Level,35-55,0,30,78.77777777777777,9,817,48,66,5.1116988098915765,78.77777777777777,Medium,Medium,0.7877777777777777,0.32142857142857145,0.028551459024986896,0.08290155440414508,0.23076923076923078,0.0,0.0
616789,A Level or Equivalent,0-35,0,60,71.88235294117646,17,3634,220,196,6.483755685063771,71.88235294117646,Medium,High,0.7188235294117646,0.6071428571428571,0.12699633059584134,0.3799654576856649,0.6853146853146853,0.048,0.0
616794,Lower Than A Level,35-55,0,60,62.25,12,3744,161,115,6.243626716282153,62.25,Medium,High,0.6225,0.42857142857142855,0.13084046828586407,0.27806563039723664,0.4020979020979021,0.048,0.0
616809,Lower Than A Level,35-55,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616816,A Level or Equivalent,35-55,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616831,Lower Than A Level,0-35,0,60,71.36363636363636,11,2062,122,102,5.886840608309117,71.36363636363636,Medium,High,0.7136363636363636,0.39285714285714285,0.07206010833478944,0.21070811744386875,0.35664335664335667,0.048,0.0
616848,Lower Than A Level,0-35,0,90,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.096,0.0
616851,Lower Than A Level,0-35,0,30,87.22222222222223,9,3773,46,188,6.021924675402309,87.22222222222223,High,High,0.8722222222222222,0.32142857142857145,0.13185392276777913,0.07944732297063903,0.6573426573426573,0.0,0.0
616862,A Level or Equivalent,0-35,1,60,35.0,1,309,65,25,4.528954303006049,35.0,Low,Medium,0.35,0.03571428571428571,0.010798532238336538,0.11226252158894647,0.08741258741258741,0.048,0.16666666666666666
616866,A Level or Equivalent,0-35,0,30,92.71428571428572,7,291,28,16,4.13085427312012,92.71428571428572,High,Medium,0.9271428571428573,0.25,0.010169491525423728,0.04835924006908463,0.055944055944055944,0.0,0.0
616870,Lower Than A Level,35-55,0,60,84.375,16,9422,255,206,6.923732386606182,84.375,High,High,0.84375,0.5714285714285714,0.32926786650358203,0.44041450777202074,0.7202797202797203,0.048,0.0
616874,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
616909,Lower Than A Level,0-35,0,120,58.85714285714285,7,1046,81,52,5.294577032593128,58.85714285714285,Low,Medium,0.5885714285714285,0.25,0.03655425476148873,0.13989637305699482,0.18181818181818182,0.144,0.0
616912,Lower Than A Level,0-35,0,60,85.0,12,2421,127,100,5.957084803873478,85.0,High,High,0.85,0.42857142857142855,0.08460597588677267,0.21934369602763384,0.34965034965034963,0.048,0.0
616913,Lower Than A Level,0-35,0,60,66.27272727272727,11,2200,64,79,5.6455910039814405,66.27272727272727,Medium,Medium,0.6627272727272726,0.39285714285714285,0.07688275380045431,0.11053540587219343,0.2762237762237762,0.048,0.0
616914,Lower Than A Level,0-35,0,60,71.7,10,1354,45,77,5.340227760279127,71.7,Medium,Medium,0.7170000000000001,0.35714285714285715,0.047317840293552335,0.07772020725388601,0.2692307692307692,0.048,0.0
616919,A Level or Equivalent,0-35,0,60,83.18181818181819,11,5103,32,131,5.928904775225705,83.18181818181819,High,High,0.8318181818181819,0.39285714285714285,0.17833304211078105,0.055267702936096716,0.458041958041958,0.048,0.0
616927,A Level or Equivalent,0-35,0,30,91.0,2,1481,35,83,5.32475984353224,91.0,High,Medium,0.91,0.07142857142857142,0.051756071990214925,0.06044905008635579,0.2902097902097902,0.0,0.0
616952,Lower Than A Level,35-55,0,60,66.2,5,2339,269,99,6.1642401268366385,66.2,Medium,High,0.662,0.17857142857142858,0.0817403459723921,0.46459412780656306,0.34615384615384615,0.048,0.0
616976,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
617010,A Level or Equivalent,0-35,1,60,71.53333333333333,15,5712,263,161,6.659263455003395,71.53333333333333,Medium,High,0.7153333333333333,0.5357142857142857,0.19961558623099773,0.4542314335060449,0.5629370629370629,0.048,0.16666666666666666
617012,Lower Than A Level,0-35,0,60,87.88888888888889,9,5113,91,133,6.241783375440439,87.88888888888889,High,High,0.8788888888888888,0.32142857142857145,0.1786825091735104,0.15716753022452504,0.46503496503496505,0.048,0.0
617014,Lower Than A Level,0-35,0,120,78.91666666666667,12,2394,120,74,5.846439001677921,78.91666666666667,Medium,High,0.7891666666666667,0.42857142857142855,0.08366241481740345,0.20725388601036268,0.25874125874125875,0.144,0.0
617015,A Level or Equivalent,35-55,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
617018,Lower Than A Level,0-35,0,60,58.083333333333336,12,1094,37,49,5.064286606446601,58.083333333333336,Low,Medium,0.5808333333333333,0.42857142857142855,0.03823169666258955,0.06390328151986183,0.17132867132867133,0.048,0.0
617053,A Level or Equivalent,0-35,0,60,82.0,2,554,32,26,4.565290573739817,82.0,High,Medium,0.82,0.07142857142857142,0.019360475275205312,0.055267702936096716,0.09090909090909091,0.048,0.0
617107,Lower Than A Level,0-35,0,30,0.0,0,20,7,5,2.3791692783617364,0.0,Low,Low,0.0,0.0,0.0006989341254586755,0.012089810017271158,0.017482517482517484,0.0,0.0
617114,A Level or Equivalent,0-35,0,30,65.0,1,531,15,18,4.2257657061585245,65.0,Medium,Medium,0.65,0.03571428571428571,0.018556701030927835,0.025906735751295335,0.06293706293706294,0.0,0.0
617116,HE Qualification,0-35,0,60,80.0,9,288,36,26,4.338597108839539,80.0,High,Medium,0.8,0.32142857142857145,0.010064651406604928,0.06217616580310881,0.09090909090909091,0.048,0.0
617119,A Level or Equivalent,35-55,0,60,85.33333333333333,12,3840,133,73,6.061966679284886,85.33333333333333,High,High,0.8533333333333333,0.42857142857142855,0.1341953520880657,0.229706390328152,0.25524475524475526,0.048,0.0
617126,HE Qualification,35-55,0,60,69.0,3,128,29,13,3.7560013751278927,69.0,Medium,Low,0.69,0.10714285714285714,0.004473178402935523,0.05008635578583765,0.045454545454545456,0.048,0.0
617130,A Level or Equivalent,0-35,1,120,75.85714285714286,14,1651,109,69,5.648589463984903,75.85714285714286,Medium,Medium,0.7585714285714286,0.5,0.057697012056613664,0.18825561312607944,0.24125874125874125,0.144,0.16666666666666666
617133,Lower Than A Level,0-35,0,30,82.0,3,98,10,8,3.216583895094213,82.0,High,Low,0.82,0.10714285714285714,0.00342477721474751,0.017271157167530225,0.027972027972027972,0.0,0.0
617134,Lower Than A Level,35-55,0,60,85.0,7,426,25,24,4.365805314158354,85.0,High,Medium,0.85,0.25,0.014887296872269789,0.04317789291882556,0.08391608391608392,0.048,0.0
617140,Lower Than A Level,0-35,0,120,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.144,0.0
617146,Lower Than A Level,0-35,0,60,73.66666666666667,3,174,19,14,3.7770491319662662,73.66666666666667,Medium,Low,0.7366666666666667,0.10714285714285714,0.006080726891490477,0.03281519861830743,0.04895104895104895,0.048,0.0
617147,Lower Than A Level,0-35,0,60,67.75,8,172,22,12,3.771449709816318,67.75,Medium,Low,0.6775,0.2857142857142857,0.00601083347894461,0.037996545768566495,0.04195804195804196,0.048,0.0
617150,Lower Than A Level,0-35,0,90,64.0,2,1885,116,67,5.711389877269521,64.0,Medium,Medium,0.64,0.07142857142857142,0.06587454132448017,0.2003454231433506,0.23426573426573427,0.096,0.0
617186,Lower Than A Level,0-35,0,60,0.0,0,22,10,3,2.389454576547138,0.0,Low,Low,0.0,0.0,0.0007688275380045431,0.017271157167530225,0.01048951048951049,0.048,0.0
617190,Lower Than A Level,0-35,0,60,65.0,10,645,69,80,5.181203120529581,65.0,Medium,Medium,0.65,0.35714285714285715,0.022540625546042286,0.11917098445595854,0.27972027972027974,0.048,0.0
617201,Lower Than A Level,0-35,0,90,74.75,12,1933,80,64,5.597589197775719,74.75,Medium,Medium,0.7475,0.42857142857142855,0.067551983225581,0.1381692573402418,0.22377622377622378,0.096,0.0
617212,A Level or Equivalent,0-35,0,60,0.0,0,105,22,8,3.465191275624438,0.0,Low,Low,0.0,0.0,0.0036694041586580466,0.037996545768566495,0.027972027972027972,0.048,0.0
617225,Lower Than A Level,35-55,0,60,90.9090909090909,11,8706,71,223,6.535246682792775,90.9090909090909,High,High,0.9090909090909091,0.39285714285714285,0.30424602481216145,0.1226252158894646,0.7797202797202797,0.048,0.0
617238,Lower Than A Level,35-55,0,30,74.8,5,306,24,16,4.106365849712204,74.8,Medium,Medium,0.748,0.17857142857142858,0.010693692119517735,0.04145077720207254,0.055944055944055944,0.0,0.0
617249,A Level or Equivalent,0-35,0,120,49.75,4,698,58,82,5.168773712404219,49.75,Low,Medium,0.4975,0.14285714285714285,0.024392800978507774,0.1001727115716753,0.2867132867132867,0.144,0.0
617255,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
617265,Lower Than A Level,0-35,0,60,53.0,1,296,42,18,4.289184583979081,53.0,Low,Medium,0.53,0.03571428571428571,0.010344225056788397,0.07253886010362694,0.06293706293706294,0.048,0.0
617287,A Level or Equivalent,0-35,0,60,57.66666666666666,9,167,26,19,3.9370563336287994,57.66666666666666,Low,Medium,0.5766666666666665,0.32142857142857145,0.005836099947579941,0.044905008635578586,0.06643356643356643,0.048,0.0
617296,Lower Than A Level,0-35,0,60,80.25,4,242,33,24,4.2207954821815274,80.25,High,Medium,0.8025,0.14285714285714285,0.008457102918049974,0.05699481865284974,0.08391608391608392,0.048,0.0
617297,Lower Than A Level,0-35,1,150,80.66666666666667,9,629,58,45,4.9501415798726764,80.66666666666667,High,Medium,0.8066666666666668,0.32142857142857145,0.021981478245675343,0.1001727115716753,0.15734265734265734,0.192,0.16666666666666666
617307,Lower Than A Level,0-35,0,120,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.144,0.0
617309,A Level or Equivalent,0-35,1,60,53.0,1,151,12,7,3.4028694780809223,53.0,Low,Low,0.53,0.03571428571428571,0.005276952647213,0.02072538860103627,0.024475524475524476,0.048,0.16666666666666666
617318,Lower Than A Level,0-35,0,60,87.83333333333333,12,5227,202,172,6.564662901959515,87.83333333333333,High,High,0.8783333333333333,0.42857142857142855,0.18266643368862484,0.3488773747841105,0.6013986013986014,0.048,0.0
617327,A Level or Equivalent,0-35,0,60,46.77777777777778,9,585,66,50,4.990283391465392,46.77777777777778,Low,Medium,0.4677777777777778,0.32142857142857145,0.02044382316966626,0.11398963730569948,0.17482517482517482,0.048,0.0
617331,A Level or Equivalent,0-35,0,60,60.0,1,233,22,9,3.813552238820039,60.0,Medium,Low,0.6,0.03571428571428571,0.00814258256159357,0.037996545768566495,0.03146853146853147,0.048,0.0
617332,A Level or Equivalent,0-35,1,120,68.0,1,259,34,24,4.256539818313495,68.0,Medium,Medium,0.68,0.03571428571428571,0.009051196924689848,0.05872193436960276,0.08391608391608392,0.144,0.16666666666666666
617341,A Level or Equivalent,0-35,0,90,0.0,0,46,15,5,2.9093634981243746,0.0,Low,Low,0.0,0.0,0.0016075484885549537,0.025906735751295335,0.017482517482517484,0.096,0.0
617343,A Level or Equivalent,0-35,0,90,76.0,4,833,55,50,5.077646557981342,76.0,Medium,Medium,0.76,0.14285714285714285,0.029110606325353835,0.09499136442141623,0.17482517482517482,0.096,0.0
617346,Lower Than A Level,0-35,0,30,0.0,0,60,13,5,2.973594585322319,0.0,Low,Low,0.0,0.0,0.0020968023763760267,0.022452504317789293,0.017482517482517484,0.0,0.0
617347,Lower Than A Level,0-35,0,30,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617348,A Level or Equivalent,0-35,0,30,85.0,9,2212,65,113,5.7585976931466965,85.0,High,High,0.85,0.32142857142857145,0.07730211427572951,0.11226252158894647,0.3951048951048951,0.0,0.0
617350,Lower Than A Level,0-35,0,90,0.0,0,154,27,8,3.6761987730211256,0.0,Low,Low,0.0,0.0,0.005381792766031801,0.046632124352331605,0.027972027972027972,0.096,0.0
617355,Lower Than A Level,0-35,0,60,83.6923076923077,13,9188,156,214,6.778370108243146,83.6923076923077,High,High,0.8369230769230769,0.4642857142857143,0.3210903372357155,0.2694300518134715,0.7482517482517482,0.048,0.0
